id,query_type,message,Class,Label,Hate_Speech,Offensive_Language,Insult,Normal_Comment
225845,Facebook:/<post-id>/comments,Qui sont les vrais moutons entre vous et la population ? Parler en tant qu'un intellectuelle. Ne nous déchirer pas le titre de docteur s'il vous plaît...,normal,4,0,0,0,4
225845,Facebook:/<page-id>/posts,"   Le bureau de soutien ""Les chameliers du Sahel"" se prépare pour la présidentielle",normal,4,0,0,0,4
225846,Facebook:/<post-id>/comments,La population n'est pas mouton,normal,4,0,0,0,4
225846,Facebook:/<page-id>/posts,   des collégiennes participent à un concours d'art oratoire à Mongo,normal,4,0,0,0,4
225847,Facebook:/<post-id>/comments,Oui il pensait que ne sommes q des moutons mais les vrais moutons sont eux qui ont du mal à interpréter leur décision finale redigee en français ,normal,4,0,0,0,4
225847,Facebook:/<page-id>/posts,   l'APCD célèbre la journée de la femme avec les détenues de Klessoum,normal,4,0,0,0,4
225848,Facebook:/<post-id>/comments,Je pense bien que toute personne qui sait lire en français a très bien compris les termes du Décret portant confinement de la ville de N'djamena. Tout de même,normal,4,0,0,0,4
225848,Facebook:/<page-id>/posts,   un comité d'organisation pour le meeting de lancement de campagne d'Idriss Deby,normal,4,0,0,0,4
225850,Facebook:/<post-id>/comments,Quel dommage. Un docteur qui s'exprime ainsi. Prendre toute une population pour des moutons. Ce vraiment comique et incroyable. Hélas au Tchad,normal,4,0,0,0,4
225850,Facebook:/<page-id>/posts,   la CTDDH exige la levée du blocus au siège des Transformateurs,normal,4,0,0,0,4
225851,Facebook:/<post-id>/comments,La haine ne se cache jamais nous jeunes de N'Djamena nous savons pertinemment que se gouvernement nous declasse et nous méprise mais désormais ne peu plus jamais nous mentir car grac à la technologie ne peut jamais nous menti,normal,4,0,0,0,4
225851,Facebook:/<page-id>/posts,"   ""Je vous rassure que je mettrai de l'ordre""",normal,4,0,0,0,4
225852,Facebook:/<post-id>/comments,Des milliers des Moutons pensent que le peuple tchadien n'a pas la liberté de penser,normal,4,0,0,0,4
225852,Facebook:/<page-id>/posts,"   Young Diplomats a organisé la compétition ""Jouons pour la paix"" à Mongo",normal,4,0,0,0,4
225853,Facebook:/<post-id>/comments,Un ministre ne devrait pas tenir de tels propos. Il doit présenter sa démission.,normal,4,0,0,0,4
225853,Facebook:/<page-id>/posts,   festivités à Moundou pour la Journée internationale de la femme,normal,4,0,0,0,4
225856,Facebook:/<post-id>/comments,??c'est drôle ...cette situation rend  certaines personnes tristement célèbre. Il y'a si peu je ne savais pas qu'il y'a dans ce pays un docteur ayant un tel niveau de médiocrité linguistique. Franchement!!!,normal,4,0,0,0,4
225856,Facebook:/<page-id>/posts,   l’APCD appuie la formation des femmes vulnérables,normal,4,0,0,0,4
225857,Facebook:/<post-id>/comments,Les mots sont comme de pistolet chargé,normal,4,0,0,0,4
225857,Facebook:/<page-id>/posts,   la ville de N'Djamena submergée par la vente des boissons frelatées  https//www.alwihdainfo.com/Tchad-la-ville-de-N-Djamena-submergee-par-la-vente-des-boissons-frelatees_a101166.html,normal,4,0,0,0,4
225858,Facebook:/<post-id>/comments,Même le président de la République n'a jamais osé de traiter sa population de mouton. Le Tchad a besoin de gens Sages,normal,4,0,0,0,4
225858,Facebook:/<page-id>/posts,   le bureau du SET de N’Djamena se joint à l'appel à la grève  https//www.alwihdainfo.com/Tchad-le-bureau-du-SET-de-N-Djamena-se-joint-a-l-appel-a-la-greve_a101158.html,normal,4,0,0,0,4
225859,Facebook:/<post-id>/comments,Voici un ministre qui insulte des citoyens alors qu'il est supposé être à leur service.,normal,4,0,0,0,4
225859,Facebook:/<page-id>/posts,"   ""La caravane des éleveurs"" lance une compétition hippique",normal,4,0,0,0,4
225860,Facebook:/<post-id>/comments,Merci il nous reste presque 6 moins . Pour Tabaski ,normal,4,0,0,0,4
225860,Facebook:/<page-id>/posts,Congo/présidentielle 2021  Sassou N'Guesso promet la transformation locale du bois à Dolisie,normal,4,0,0,0,4
225863,Facebook:/<page-id>/posts,"   l'initiative citoyenne ""Notre quartier",normal,4,0,0,0,4
225865,Facebook:/<post-id>/comments,Le monde est courant que le Gouvernement tchadiens est composé des moutons et d'un lion,normal,4,0,0,0,4
225865,Facebook:/<page-id>/posts,Présidentielle au    Nerolel Ndoukolé appelle à soutenir Lydie Beassemda,normal,4,0,0,0,4
225866,Facebook:/<post-id>/comments,Donc l Maréchal es Mouton en Chef !,normal,4,0,0,0,4
225867,Facebook:/<post-id>/comments,Être dans les nuages n'est pas un péché mais vous ne pouvez pas en aucun cas être au Royaume des aveugles,normal,4,0,0,0,4
225867,Facebook:/<page-id>/posts,   un atelier de renforcement des institutions de la chaine pénale à Mongo,normal,4,0,0,0,4
225868,Facebook:/<page-id>/posts,"""Leadership d’excellence en Afrique""  Mahamadou Issoufou lauréat 2020 d'un Prix",normal,4,0,0,0,4
225869,Facebook:/<post-id>/comments,Je suis désolé. C est maintenant que j'ai compris que nous sommes gérés par les moutons. Où va le Tchad d'aujourd'hui ?,normal,4,0,0,0,4
225869,Facebook:/<page-id>/posts,   la semaine de la solidarité numérique du genre prend fin à Mongo,normal,4,0,0,0,4
225870,Facebook:/<post-id>/comments,Ah comme il a déjà rassasié là il traite les Tchad1 des moutons ??. Vraiment les intellectuels de nos jours là.,normal,4,0,0,0,4
225872,Facebook:/<post-id>/comments,Les Tchadiens ne sont pas des moutons au contraire c'est toi le gros mouton,normal,4,0,0,0,4
225872,Facebook:/<page-id>/posts,N'Djamena  une boutique prend feu à la rue de 40m  ,normal,4,0,0,0,4
225874,Facebook:/<post-id>/comments,C'est injuste et absurde Mr djidimi en tant que responsable ne soyez pas mouton devant un decret il faut savoir a bien expliquer aux populations merci,normal,4,0,0,0,4
225874,Facebook:/<page-id>/posts,   des femmes formées en gestion de projets au Guéra,normal,4,0,0,0,4
225875,Facebook:/<post-id>/comments,D'une part l'erreur est humaine,normal,4,0,0,0,4
225876,Facebook:/<post-id>/comments,Mouf et le faite de fermé les mosquées  les marchés et autres ça veut dire quoi ? Où bien après fermeture de ces différents lieux ont baladent dans la rue,normal,4,0,0,0,4
225876,Facebook:/<page-id>/posts,   plus de 800 titres sécurisés en attente de retrait à l'ANATS de Mongo  https//www.alwihdainfo.com/Tchad-plus-de-800-titres-securises-en-attente-de-retrait-a-l-ANATS-de-Mongo_a101146.html,normal,4,0,0,0,4
225877,Facebook:/<post-id>/comments,Si ce n'est pas le Tchad,normal,4,0,0,0,4
225878,Facebook:/<post-id>/comments,J confirme today qu'avoir un gros diplôme n'est pa synonyme être un bon leader.le Tchad est le pays où le mérite cédé sa place à la médiocrité.sinon,normal,4,0,0,0,4
225878,Facebook:/<page-id>/posts,   un tournoi de football organisé à Am-Timan pour promouvoir la cohabitation  https//www.alwihdainfo.com/Tchad-un-tournoi-de-football-organise-a-Am-Timan-pour-promouvoir-la-cohabitation_a101141.html,normal,4,0,0,0,4
225879,Facebook:/<post-id>/comments,Moi ce qui me fait mal chez deux ministres de la santé l un a d abord qualifié MSD comme  un incompétent et l autre l a qualifié mouton mais dans tout ça il n est réagi pas ,normal,4,0,0,0,4
225879,Facebook:/<page-id>/posts,   la direction des douanes renforce la sécurisation des recettes,normal,4,0,0,0,4
225880,Facebook:/<post-id>/comments,Est-ce que tu es à mesure d'expliquer le sens étymologique du mot confinement ? Monsieur ministre ! Ou bien tu confond le mot quarantaine au confinement ?,normal,4,0,0,0,4
225880,Facebook:/<page-id>/posts,   le programme pour la résilience communautaire des femmes lancé à Bol,normal,4,0,0,0,4
225881,Facebook:/<post-id>/comments,Arrêtez de dire quoi ?? quoi il n’a pas dit ça ,normal,4,0,0,0,4
225881,Facebook:/<page-id>/posts,   les étudiants de l'UNABA sensibilisent sur le cancer du sein,normal,4,0,0,0,4
225882,Facebook:/<post-id>/comments,Ce petit docteur doit quitter le ministère. Il n'est pas digne de gouverner les moutons. Une pétition pour son départ. ,normal,4,0,0,0,4
225882,Facebook:/<page-id>/posts,   la femme à l'honneur au Guéra pour la SENAFET,normal,4,0,0,0,4
225883,Facebook:/<post-id>/comments,C'est dommage qu'il se crois plus intelligent que tous les autres Tchadiens,normal,4,0,0,0,4
225883,Facebook:/<page-id>/posts,   l’OSDFT milite pour le droit des femmes à travers une journée d'échange,normal,4,0,0,0,4
225884,Facebook:/<post-id>/comments,En tant que Docteur tenir tel propos à tes compatriotes c'est gravement grave.,normal,4,0,0,0,4
225884,Facebook:/<page-id>/posts,   le gouverneur Brahim Seïd Mahamat passe le flambeau,normal,4,0,0,0,4
225885,Facebook:/<post-id>/comments,C'est une déception un ministre qui agit de telle sorte et en plus de sa il se dit DOCTEUR...Ns sommes gouvernés par ses moutons comme lui,normal,4,0,0,0,4
225885,Facebook:/<page-id>/posts,   le général Abadi Saïr Fadoul installé à la tête du Ouaddaï,normal,4,0,0,0,4
225886,Facebook:/<post-id>/comments,Un confrère devient mouton !!!,normal,4,0,0,0,4
225886,Facebook:/<page-id>/posts,Facebook publie LeadHERs  un livre qui met en lumière des femmes leaders de toute l'Afrique,normal,4,0,0,0,4
225887,Facebook:/<post-id>/comments,Ce propos denote quelle.genre d'education il a recu! Il merite une revocation de la.foction publique car ceci est une excitation a la desobeissance des lois de la Republique. Il ne merite pas ce poste! ,normal,4,0,0,0,4
225887,Facebook:/<page-id>/posts,Tchad  le Bureau de soutien Djamous entend fédérer la jeunesse pour la présidentielle,normal,4,0,0,0,4
225890,Facebook:/<post-id>/comments,Oui c'était pas de votre faute,normal,4,0,0,0,4
225890,Facebook:/<page-id>/posts,   la HAMA initie un débat sur la représentativité des femmes dans les médias,normal,4,0,0,0,4
225891,Facebook:/<post-id>/comments,C'est pas de votre faute comme ici on a pas l'habitude de nommé l'homme qu'il faut à la place qu'il faut vous avez tout à fait raison de traité vos citoyen de mouton merci,normal,4,0,0,0,4
225891,Facebook:/<page-id>/posts,   les femmes incitées à se lancer massivement dans l'entrepreneuriat,normal,4,0,0,0,4
225894,Facebook:/<post-id>/comments,Chers frères tchadiens respectons nous qu'on soit des moutons des poulets des chameaux des boeufs on est tous tchadiens le but recherché est la santé de ces personnes ou animaux qu'importe appellation,normal,4,0,0,0,4
225894,Facebook:/<page-id>/posts,   création d'un comité pour faire le suivi des promesses du président,normal,4,0,0,0,4
225895,Facebook:/<post-id>/comments,C'est grâce à ces moutons qu'il est bien aujourd'hui c'est lui,normal,4,0,0,0,4
225895,Facebook:/<page-id>/posts,   le forum national de la femme rurale prend fin à Mongo,normal,4,0,0,0,4
225896,Facebook:/<post-id>/comments,On ne peut dresser une patate qu'elle soit droit mes frères,normal,4,0,0,0,4
225896,Facebook:/<page-id>/posts,N'Djamena  des tirs de gaz lacrymogène aux abords du siège des Transformateurs  ,normal,4,0,0,0,4
225897,Facebook:/<post-id>/comments,Vous avez mal compris sa phrase. Il s'adresse plutôt aux ceux qui ont pris l'initiatif de confinement c'est à dire le gouvernement. C'est écrit en français s'il vous plaît. ,normal,4,0,0,0,4
225897,Facebook:/<page-id>/posts,   un gros-porteur écrase un garçon à N’Djamena,normal,4,0,0,0,4
225898,Facebook:/<post-id>/comments,Ce normal tu es fabriquer par des lobus de l'état ,normal,4,0,0,0,4
225898,Facebook:/<page-id>/posts,   préavis de grève des enseignants-chercheurs à l'UNABA  https//www.alwihdainfo.com/Tchad-preavis-de-greve-des-enseignants-chercheurs-a-l-UNABA_a101120.html,normal,4,0,0,0,4
225899,Facebook:/<post-id>/comments,Chers lecteurs en attendant disons seulement Mbeeeeeeee,normal,4,0,0,0,4
225900,Facebook:/<post-id>/comments,Triste un docteur sans cervelle. Il est vraiment un docteur et en quoi ? Comment faire preuve de monstruosité vis-à-vis de ses compatriotes ? cher petit dr,offensive,2,0,2,0,0
225900,Facebook:/<page-id>/posts,N’Djamena  des équipements médicaux offerts à l’hôpital de l’Amitié Tchad-Chine  ,normal,4,0,0,0,4
225901,Facebook:/<post-id>/comments,Je suis surpris de ne pas voir la réaction du Secrétaire d'Etat à la Présidence,normal,4,0,0,0,4
225901,Facebook:/<page-id>/posts,   Installation du nouveau chef de station provinciale de l'ONAMA à Moundou  https//www.alwihdainfo.com/Tchad-Installation-du-nouveau-chef-de-station-provinciale-de-l-ONAMA-a-Moundou_a101116.html,normal,4,0,0,0,4
225902,Facebook:/<post-id>/comments,Si je voie bien il adresse aux  annonciateurs du décret et non à la population.,normal,4,0,0,0,4
225902,Facebook:/<page-id>/posts,   une nouvelle grève des travailleurs annoncée,normal,4,0,0,0,4
225903,Facebook:/<post-id>/comments,Il devrait dire qu'il y a des moutons qui ont fait savoir à la population qu'elle est confinée...,normal,4,0,0,0,4
225903,Facebook:/<page-id>/posts,   le Parti Réformiste de retour sur la scène politique,normal,4,0,0,0,4
225904,Facebook:/<post-id>/comments,On n'a pas la même tête et d'éducation même si d'autres ont le doctorat.,normal,4,0,0,0,4
225904,Facebook:/<page-id>/posts,   les candidats qui se sont désistés figureront sur les bulletins de vote,normal,4,0,0,0,4
225905,Facebook:/<post-id>/comments,Mr  le  Ministre je vous demande de dire pardon la population chadienne sans honte si non ca va etre tres grave.,normal,4,0,0,0,4
225906,Facebook:/<post-id>/comments,Est ce que CAMES reconnais son doctorat la même,normal,4,0,0,0,4
225906,Facebook:/<page-id>/posts,   rétablissement de l'accès à Internet  https//www.alwihdainfo.com/Tchad-retablissement-de-l-acces-a-Internet_a101110.html,normal,4,0,0,0,4
225907,Facebook:/<post-id>/comments,Enleve le grade de docteur et conserve celui de SG de la santé comme c'est une nomination il soit disant intellectuel  qui n'a pas un grain de morale ni de respect appelle ces semblable des montons je regrette ces gouvernement  qui ne pas organiser ni porte parole n'importe qui ce lève un bon matin parle comme bon le semble,normal,4,0,0,0,4
225907,Facebook:/<page-id>/posts,Présidentielle au    la CENI tire au sort l'ordre d'affichage des candidats  https//www.alwihdainfo.com/Presidentielle-au-Tchad-la-CENI-tire-au-sort-l-ordre-d-affichage-des-candidats_a101111.html,normal,4,0,0,0,4
225908,Facebook:/<post-id>/comments,N'insulte pas la population tchadienne cherche un autre moyen pour conserver ta poste ?? ???,normal,4,0,0,0,4
225908,Facebook:/<page-id>/posts,   la Première Dame est arrivée à Mongo  https//www.alwihdainfo.com/Tchad-la-Premiere-Dame-est-arrivee-a-Mongo_a101103.amp.html,normal,4,0,0,0,4
225909,Facebook:/<post-id>/comments,Ya des gens qu'on les prenne et les mette dans le gouvernement,normal,4,0,0,0,4
225909,Facebook:/<page-id>/posts,   le Consensus d'actions républicaines annule sa marche de ce samedi. Un hommage sera rendu à la famille de Yaya Dillo,normal,4,0,0,0,4
225910,Facebook:/<post-id>/comments,Il se rachète pour esquiver l'évidence,normal,4,0,0,0,4
225910,Facebook:/<page-id>/posts,   la CNDH exhorte à la sérénité pour la campagne présidentielle,normal,4,0,0,0,4
225911,Facebook:/<post-id>/comments,une réaction indigne de la part d'un soit disant docteur en santé publique ??un male éduqué qui ne respecte pas son peuple en qualifiant son peuple de ?? ?? mouton,normal,4,0,0,0,4
225911,Facebook:/<page-id>/posts,   nominations au ministère de la Santé publique et de la Solidarité nationale,normal,4,0,0,0,4
225912,Facebook:/<post-id>/comments,Tous des moutons dans la bergerie gardée par le peuple. Car il n'y a que le sorcier qui reconnaît que l'autre est sorcier. Vous êtes tous des moutons qui veulent brouter la où ils sont attachés. ,normal,4,0,0,0,4
225912,Facebook:/<page-id>/posts,   coupure de l'accès à Internet  https//www.alwihdainfo.com/Tchad-coupure-de-l-acces-a-Internet_a101097.html,normal,4,0,0,0,4
225913,Facebook:/<post-id>/comments,Oui nous acceptons d'être mouton,normal,4,0,0,0,4
225913,Facebook:/<page-id>/posts,   nomination au ministère du Développement touristique,normal,4,0,0,0,4
225914,Facebook:/<post-id>/comments,C'est son début de folie. on ne peut pas parler de la ville sans toute fois touché la population .Ce mouton mérite d'être radié et retirer son titre immérité .Cela traduit comment ces gens obtiennent des diplômes maffieux .le pays le plus tordu du monde ou la force fait place a la loi.,normal,4,0,0,0,4
225917,Facebook:/<post-id>/comments,Nous sommes donc des moutons ! Visiblement sans berger alors,normal,4,0,0,0,4
