id,query_type,comment,Class,target,hate,offensive,Insult,Neutral,comment_text,tokens,tokens_sent
229323,Facebook:/<post-id>/comments,masra succès monsieur  midi and    personnalité bien indiquée   opposition    devriez  tendre  main en  moment  si  perche reste toujours tendue   opposition  deux raisons  abord  and a  obtenu  récépissé  autorisation  fonctionnement comme  autres partis pô   part   ministre   intérieur secundo   encore  jeunot   jeune loup raison  laquelle  cour suprême  rejeté  candidature puisqu  a estimé   and a encore  38 ans  monsieur   homme farfelu  apparaît aujourd hui  yeux  tous  tchadiens comme  simple agitateur  activiste plutôt   chef   parti politique légalisé,offensive,1,0,1,0,0,masra succès Monsieur   midi and     personnalité indiquer    opposition     devoir   tendre   main   moment     perche tendre    opposition   raison     and   obtenir   récépissé   autorisation   fonctionnement   parti pô    part    ministre    intérieur secundo      jeunot    jeune loup raison     cour suprême   rejeter   candidature puisqu   estimer    and   38 an   Monsieur    homme farfelu   apparaît   oeil     tchadien   simple agitateur   activiste    chef    parti politique légaliser,"['masra', 'succès', 'Monsieur', 'midi', 'and', 'personnalité', 'indiquer', 'opposition', 'devoir', 'tendre', 'main', 'moment', 'perche', 'tendre', 'opposition', 'raison', 'and', 'obtenir', 'récépissé', 'autorisation', 'fonctionnement', 'parti', 'pô', 'part', 'ministre', 'intérieur', 'secundo', 'jeunot', 'jeune', 'loup', 'raison', 'cour', 'suprême', 'rejeter', 'candidature', 'puisqu', 'estimer', 'and', '38', 'an', 'Monsieur', 'homme', 'farfelu', 'apparaît', 'oeil', 'tchadien', 'simple', 'agitateur', 'activiste', 'chef', 'parti', 'politique', 'légaliser']",['masra succès monsieur  midi and    personnalité bien indiquée   opposition    devriez  tendre  main en  moment  si  perche reste toujours tendue   opposition  deux raisons  abord  and a  obtenu  récépissé  autorisation  fonctionnement comme  autres partis pô   part   ministre   intérieur secundo   encore  jeunot   jeune loup raison  laquelle  cour suprême  rejeté  candidature puisqu  a estimé   and a encore  38 ans  monsieur   homme farfelu  apparaît aujourd hui  yeux  tous  tchadiens comme  simple agitateur  activiste plutôt   chef   parti politique légalisé']
229329,Facebook:/<post-id>/comments,masra  allé recevoir  conseils  midi  depuis 30 ans  pouvoir and a rien fait  bon   tchad,normal,3,0,0,0,1,masra   aller recevoir   conseils   midi   30 an   pouvoir and   bon    tchad,"['masra', 'aller', 'recevoir', 'conseils', 'midi', '30', 'an', 'pouvoir', 'and', 'bon', 'tchad']",['masra  allé recevoir  conseils  midi  depuis 30 ans  pouvoir and a rien fait  bon   tchad']
229359,Facebook:/<post-id>/comments,amourouk clair dr masra  avenue dit quoi exactement avenue midi,normal,3,0,0,0,1,amourouk clair dr masra   avenue avenue midi,"['amourouk', 'clair', 'dr', 'masra', 'avenue', 'avenue', 'midi']",['amourouk clair dr masra  avenue dit quoi exactement avenue midi']
229368,Facebook/<post-id>/comments,damboula hanak inti kallamak kammal khalass,offensive,1,0,1,0,0,damboula hanak inti kallamak kammal khalass,"['damboula', 'hanak', 'inti', 'kallamak', 'kammal', 'khalass']",['damboula hanak inti kallamak kammal khalass']
229399,Facebook:/<post-id>/comments,  félicite  deux car si midi garde  position  sang  tchadiens va couler si masra intransigeant,normal,3,0,0,0,1,   félicite   midi garde   position   sang   tchadien couler masra intransigeer,"['félicite', 'midi', 'garde', 'position', 'sang', 'tchadien', 'couler', 'masra', 'intransigeer']",['  félicite  deux car si midi garde  position  sang  tchadiens va couler si masra intransigeant']
229400,Facebook/<post-id>/comments,dr succès masra a dit damboula hana a  militants,normal,3,0,0,0,1,dr succès masra damboula hana   militant,"['dr', 'succès', 'masra', 'damboula', 'hana', 'militant']",['dr succès masra a dit damboula hana a  militants']
229480,Facebook:/<post-id>/comments, seul opposant  midi a peur  lui,normal,3,0,0,0,1,  opposant   midi peur  ,"['opposant', 'midi', 'peur']",[' seul opposant  midi a peur  lui']
229485,Facebook/<post-id>/comments,  partie négocier  diminution  gaz lacrymogène  bien retirer  10millions damboula hana succès masra,offensive,1,0,1,0,0,   partie négocier   diminution   gaz lacrymogène   retirer   10millions damboula hana succès masra,"['partie', 'négocier', 'diminution', 'gaz', 'lacrymogène', 'retirer', '10millions', 'damboula', 'hana', 'succès', 'masra']",['  partie négocier  diminution  gaz lacrymogène  bien retirer  10millions damboula hana succès masra']
229490,Facebook:/<post-id>/comments,    constaté en politique  a   ennemi bravo succès  mister midi,normal,3,0,0,0,1,     constater politique      ennemi succès   mister midi,"['constater', 'politique', 'ennemi', 'succès', 'mister', 'midi']",['    constaté en politique  a   ennemi bravo succès  mister midi']
229544,Facebook/<post-id>/comments, this damboula hanakoum succès masra avenue  familles,offensive,1,0,1,0,0,  this damboula hanakoum succès masra avenue   famille,"['this', 'damboula', 'hanakoum', 'succès', 'masra', 'avenue', 'famille']",[' this damboula hanakoum succès masra avenue  familles']
229579,Facebook/<post-id>/comments,peut être   veulent régler  affaire  damboula,normal,3,0,0,0,1,   vouloir régler   affaire   damboula,"['vouloir', 'régler', 'affaire', 'damboula']",['peut être   veulent régler  affaire  damboula']
229590,Facebook/<post-id>/comments,   damboula   fait peur  quoi,normal,3,0,0,0,1,    damboula    peur  ,"['damboula', 'peur']",['   damboula   fait peur  quoi']
229592,Facebook:/<post-id>/comments,midi a transformé masra epictt,normal,3,0,0,0,1,midi transformer masra epictt,"['midi', 'transformer', 'masra', 'epictt']",['midi a transformé masra epictt']
229640,Facebook/<post-id>/comments,bounya wa battan damboula hanakoum,offensive,1,0,1,0,0,bounya wa battan damboula hanakoum,"['bounya', 'wa', 'battan', 'damboula', 'hanakoum']",['bounya wa battan damboula hanakoum']
229784,Facebook/<post-id>/comments,damboula hanakou midi  plate forme syndicale,offensive,1,0,1,0,0,damboula hanakou midi   plat forme syndical,"['damboula', 'hanakou', 'midi', 'plat', 'forme', 'syndical']",['damboula hanakou midi  plate forme syndicale']
229876,Facebook/<post-id>/comments,damboula hana kou kadabine michil maréchal koum al sakari,hate,0,1,0,0,0,damboula hana kou kadabine michil maréchal koum al sakari,"['damboula', 'hana', 'kou', 'kadabine', 'michil', 'maréchal', 'koum', 'al', 'sakari']",['damboula hana kou kadabine michil maréchal koum al sakari']
230001,Facebook/<post-id>/comments,   aller  quelle compétition  nuls  and  rien  prouver  tchadiens damboula hanam,offensive,1,0,1,0,0,    aller   compétition   nuls   and     prouver   tchadien damboula hanam,"['aller', 'compétition', 'nuls', 'and', 'prouver', 'tchadien', 'damboula', 'hanam']",['   aller  quelle compétition  nuls  and  rien  prouver  tchadiens damboula hanam']
230097,Facebook/<post-id>/comments,damboula hanakou va  trouver  solution,offensive,1,0,1,0,0,damboula hanakou   trouver   solution,"['damboula', 'hanakou', 'trouver', 'solution']",['damboula hanakou va  trouver  solution']
230101,Facebook/<post-id>/comments,  regarde hei ici a moundou  respire  air frais and djamenois damboula hanakou,offensive,1,0,1,0,0,   regarde hei ici moundou   respir   air frais and djamenois damboula hanakou,"['regarde', 'hei', 'ici', 'moundou', 'respir', 'air', 'frais', 'and', 'djamenois', 'damboula', 'hanakou']",['  regarde hei ici a moundou  respire  air frais and djamenois damboula hanakou']
230142,Facebook/<post-id>/comments,démocratie hana chounou be damboula hana kou,normal,3,0,0,0,1,démocratie hana chounou be damboula hana kou,"['démocratie', 'hana', 'chounou', 'be', 'damboula', 'hana', 'kou']",['démocratie hana chounou be damboula hana kou']
230201,Facebook/<post-id>/comments,damboula hana kou yak touloukou michil klaab ke bass,insult,2,0,0,1,0,damboula hana kou yak touloukou michil klaab ke bass,"['damboula', 'hana', 'kou', 'yak', 'touloukou', 'michil', 'klaab', 'ke', 'bass']",['damboula hana kou yak touloukou michil klaab ke bass']
230231,Facebook/<post-id>/comments,caravane  faire face   urgence contre  faim   tout vu   pays  damboulay,normal,3,0,0,0,1,caravane   faire face    urgence   faim       pays   damboulay,"['caravane', 'faire', 'face', 'urgence', 'faim', 'pays', 'damboulay']",['caravane  faire face   urgence contre  faim   tout vu   pays  damboulay']
230236,Facebook:/<post-id>/comments, a  encore mangé a  ici  bled midi doit tout arrêter   donner  manger avant tout,normal,3,0,0,0,1,    manger   ici   bled midi arrêter    donner   manger,"['manger', 'ici', 'bled', 'midi', 'arrêter', 'donner', 'manger']",[' a  encore mangé a  ici  bled midi doit tout arrêter   donner  manger avant tout']
230249,Facebook/<post-id>/comments,damboula hana kou koussouma  maréchal hana kou,hate,0,1,0,0,0,damboula hana kou koussouma   maréchal hana kou,"['damboula', 'hana', 'kou', 'koussouma', 'maréchal', 'hana', 'kou']",['damboula hana kou koussouma  maréchal hana kou']
230266,Facebook/<post-id>/comments, coût   véhicules  peut  permettre  amortir  bonne partie  primes  transport réclamés   fonctionnaires  mettre fin   grève  damboula hanam,normal,3,0,0,0,1,  coût    véhicule     permettre   amortir   bon partie   prime   transport réclamer    fonctionnaire   mettre fin    grève   damboula hanam,"['coût', 'véhicule', 'permettre', 'amortir', 'bon', 'partie', 'prime', 'transport', 'réclamer', 'fonctionnaire', 'mettre', 'fin', 'grève', 'damboula', 'hanam']",[' coût   véhicules  peut  permettre  amortir  bonne partie  primes  transport réclamés   fonctionnaires  mettre fin   grève  damboula hanam']
230317,Facebook/<post-id>/comments, leurs dit tap fi rass kou damboula hanakoum,offensive,1,0,1,0,0,  tap rass kou damboula hanakoum,"['tap', 'rass', 'kou', 'damboula', 'hanakoum']",[' leurs dit tap fi rass kou damboula hanakoum']
230320,Facebook/<post-id>/comments,damboula hanakou zata renforcé aussi  nombre en charge  combat,offensive,1,0,1,0,0,damboula hanakou zata renforcer   nombre charge   combat,"['damboula', 'hanakou', 'zata', 'renforcer', 'nombre', 'charge', 'combat']",['damboula hanakou zata renforcé aussi  nombre en charge  combat']
230332,Facebook/<post-id>/comments,  ça  démocratie  no damboula hanakou,offensive,1,0,1,0,0,     démocratie   no damboula hanakou,"['démocratie', 'no', 'damboula', 'hanakou']",['  ça  démocratie  no damboula hanakou']
230345,Facebook/<post-id>/comments,damboula hana kou koussoumak idriss dèby,hate,0,1,0,0,0,damboula hana kou koussoumak idriss dèby,"['damboula', 'hana', 'kou', 'koussoumak', 'idriss', 'dèby']",['damboula hana kou koussoumak idriss dèby']
230392,Facebook/<post-id>/comments,damboula hana kou koussouma  dèby itno,hate,0,1,0,0,0,damboula hana kou koussouma   dèby itno,"['damboula', 'hana', 'kou', 'koussouma', 'dèby', 'itno']",['damboula hana kou koussouma  dèby itno']
230410,Facebook:/<post-id>/comments,   opposant  midi puisk là  voie   opposant auquel midi doit  inquiété   tout alors  griots   casés   oreilles   faite  compagne   coût kao da  bour wa,normal,3,0,0,0,1,    opposer   midi puisk   voie    opposer midi   inquiéter      griot    caser    oreille    faite   compagne    coût kao   bour wa,"['opposer', 'midi', 'puisk', 'voie', 'opposer', 'midi', 'inquiéter', 'griot', 'caser', 'oreille', 'faite', 'compagne', 'coût', 'kao', 'bour', 'wa']",['   opposant  midi puisk là  voie   opposant auquel midi doit  inquiété   tout alors  griots   casés   oreilles   faite  compagne   coût kao da  bour wa']
230486,Facebook/<post-id>/comments,damboula hanakou  tous ceux soutiennent mps,offensive,1,0,1,0,0,damboula hanakou   soutenir mp,"['damboula', 'hanakou', 'soutenir', 'mp']",['damboula hanakou  tous ceux soutiennent mps']
230539,Facebook/<post-id>/comments,  manké dé mots pr corrompre  peuples mntnnt donc  pr cela  ns insulte damboula,normal,3,0,0,0,1,   manké dé mot pr corrompre   peuple mntnnt   pr   ns insulte damboula,"['manké', 'dé', 'mot', 'pr', 'corrompre', 'peuple', 'mntnnt', 'pr', 'ns', 'insulte', 'damboula']",['  manké dé mots pr corrompre  peuples mntnnt donc  pr cela  ns insulte damboula']
230544,Facebook/<post-id>/comments,pourquoi   parlez   injures get a life damboula na kou,normal,3,0,0,0,1,   parlez    injure get life damboula kou,"['parlez', 'injure', 'get', 'life', 'damboula', 'kou']",['pourquoi   parlez   injures get a life damboula na kou']
230571,Facebook/<post-id>/comments,tamboula  damboula   mm chose,normal,3,0,0,0,1,tamboula   damboula    millimètre chose,"['tamboula', 'damboula', 'millimètre', 'chose']",['tamboula  damboula   mm chose']
230594,Facebook:/<post-id>/comments,seuls  moutons peuvent croire,offensive,1,0,1,0,0,seul   mouton croire,"['seul', 'mouton', 'croire']",['seuls  moutons peuvent croire']
230848,Facebook:/<post-id>/comments,donc midi     étudiants souffrent,normal,3,0,0,0,1,midi      étudiant souffrir,"['midi', 'étudiant', 'souffrir']",['donc midi     étudiants souffrent']
231879,Facebook:/<post-id>/comments,hey hey ambakir da and djamena nikhalboutou dol fi stade wa aldoungourou mamnou,offensive,1,0,1,0,0,hey hey ambakir and djamena nikhalboutou dol stade wa aldoungourou mamnou,"['hey', 'hey', 'ambakir', 'and', 'djamena', 'nikhalboutou', 'dol', 'stade', 'wa', 'aldoungourou', 'mamnou']",['hey hey ambakir da and djamena nikhalboutou dol fi stade wa aldoungourou mamnou']
231993,Facebook:/<post-id>/comments,ça commence bien avenue cette timidité,normal,3,0,0,0,1,commencer avenue timidité,"['commencer', 'avenue', 'timidité']",['ça commence bien avenue cette timidité']
232209,Facebook:/<post-id>/comments,donc  cautionne  dictature  midi  bien silence  tue,offensive,1,0,1,0,0,  cautionne   dictature   midi   silence   taire,"['cautionne', 'dictature', 'midi', 'silence', 'taire']",['donc  cautionne  dictature  midi  bien silence  tue']
232237,Facebook:/<post-id>/comments,pendant   cherchons  chasser  régime  midi ya  imbéciles  courent entre derrière midi,offensive,1,0,1,0,0,   cherchon   chasser   régime   midi yer   imbécile   courir midi,"['cherchon', 'chasser', 'régime', 'midi', 'yer', 'imbécile', 'courir', 'midi']",['pendant   cherchons  chasser  régime  midi ya  imbéciles  courent entre derrière midi']
232615,Facebook:/<post-id>/comments,pardon laisser  enjoy  pariode électorale  happy birthday to corora  tchad,normal,3,0,0,0,1,pardon   enjoy   pariode électorale   happy birthday to corora   tchad,"['pardon', 'enjoy', 'pariode', 'électorale', 'happy', 'birthday', 'to', 'corora', 'tchad']",['pardon laisser  enjoy  pariode électorale  happy birthday to corora  tchad']
232829,Facebook:/<post-id>/comments,  ça  gouvernement  moutons,offensive,1,0,1,0,0,     gouvernement   mouton,"['gouvernement', 'mouton']",['  ça  gouvernement  moutons']
232830,Facebook:/<post-id>/comments,peut être  moutons  iront voté,offensive,1,0,1,0,0,  mouton   aller voter,"['mouton', 'aller', 'voter']",['peut être  moutons  iront voté']
233067,Facebook:/<post-id>/comments,prions tout simplement dieu    midi  va  déguerpir  laissera  autres tchadiens savourés en paix inchallah,normal,3,0,0,0,1,prion simplement dieu     midi     déguerpir   laisser   tchadien savourer paix inchallah,"['prion', 'simplement', 'dieu', 'midi', 'déguerpir', 'laisser', 'tchadien', 'savourer', 'paix', 'inchallah']",['prions tout simplement dieu    midi  va  déguerpir  laissera  autres tchadiens savourés en paix inchallah']
233068,Facebook:/<post-id>/comments,si midi  manqué   argent  campagne présidentielle    clair  fonctionnaires tchadiens  prêts   faire grâce   salaire  mener  about  campagne    cadavres déjà séchés,offensive,1,0,1,0,0,midi   manquer    argent   campagne présidentiel     clair   fonctionnaire tchadien   prêt    faire grâce    salair   mener   about   campagne     cadavre déjà séché,"['midi', 'manquer', 'argent', 'campagne', 'présidentiel', 'clair', 'fonctionnaire', 'tchadien', 'prêt', 'faire', 'grâce', 'salair', 'mener', 'about', 'campagne', 'cadavre', 'déjà', 'séché']",['si midi  manqué   argent  campagne présidentielle    clair  fonctionnaires tchadiens  prêts   faire grâce   salaire  mener  about  campagne    cadavres déjà séchés']
233072,Facebook:/<post-id>/comments, faut   midi ordonne  frères   enfants  ramener  argent   état volé,offensive,1,0,1,0,0,  falloir    midi ordonne   frère    enfant   ramener   argent    état voler,"['falloir', 'midi', 'ordonne', 'frère', 'enfant', 'ramener', 'argent', 'état', 'voler']",[' faut   midi ordonne  frères   enfants  ramener  argent   état volé']
